latitude,longitude,neighborhood,neighborhood_id
40.835775,-73.9434,Washington Heights South,244
40.832081,-73.942386,Washington Heights South,244
40.78476,-73.969862,Upper West Side South,239
40.833303,-73.939326,Washington Heights South,244
40.838191,-73.936085,Highbridge Park,120
40.839443,-73.937044,Washington Heights South,244
40.835798,-73.937496,Washington Heights South,244
40.844044,-73.933651,Highbridge Park,120
40.848282,-73.941343,Washington Heights South,244
40.846052,-73.937648,Washington Heights South,244
40.848467,-73.936064,Washington Heights South,244
40.847305,-73.933291,Washington Heights South,244
40.847396,-73.931205,Highbridge Park,120
40.742684734875695,-73.98671329021454,Union Sq,234
40.830663,-73.941323,Hamilton Heights,116
40.818212,-73.955277,Manhattanville,152
40.852252,-73.937854,Washington Heights North,243
40.788664991278836,-73.96680057048798,Central Park,43
40.79249519495111,-73.96417066463071,Manhattan Valley,151
40.796036841599836,-73.96158903853575,Manhattan Valley,151
40.849972,-73.938423,Washington Heights South,244
40.84925,-73.93022,Washington Heights North,243
40.72506551015475,-73.97515833377838,Alphabet City,4
40.74714,-73.97113,UN/Turtle Bay South,233
40.749498546025194,-73.97729203113158,Murray Hill,170
40.70858894240581,-74.00935482235809,Financial District North,87
40.75118387463277,-73.97138714790344,UN/Turtle Bay South,233
40.721319,-74.010065,TriBeCa/Civic Center,231
40.83299,-73.94592,Washington Heights South,244
40.85168,-73.94186,Washington Heights South,244
40.745686,-74.005141,East Chelsea,68
40.75462324029105,-73.99516761302948,East Chelsea,68
40.78294,-73.93077,Randalls Island,194
40.79346,-73.92389,Randalls Island,194
40.79558,-73.91906,Randalls Island,194
40.80046,-73.92404,Randalls Island,194
40.71473993,-74.00910627,TriBeCa/Civic Center,231
40.740983,-74.001702,East Chelsea,68
40.823061,-73.941928,Central Harlem North,42
40.7606597,-73.98042047,Times Sq/Theatre District,230
40.832164,-73.949702,Hamilton Heights,116
40.76695317,-73.98169333,Midtown North,163
40.75763227739443,-73.96930575370789,Sutton Place/Turtle Bay North,229
40.756951,-73.982631,Times Sq/Theatre District,230
40.75414519263519,-73.9960889518261,East Chelsea,68
40.764734200065185,-73.99194359779358,Clinton West,50
40.768333,-73.992573,Clinton West,50
40.762009,-73.996975,Clinton West,50
40.757334,-73.974235,Midtown Center,161
40.70336686695866,-74.007867872715,Financial District North,87
40.74005708567285,-74.0052741765976,West Village,249
40.74025878,-73.98409214,Gramercy,107
40.72583996792375,-74.0076532959938,Hudson Sq,125
40.72840059450829,-73.99968780577183,Greenwich Village South,114
40.73342399437081,-74.00851495563984,Meatpacking/West Village West,158
40.756265,-73.964179,Sutton Place/Turtle Bay North,229
40.840124,-73.93949,Washington Heights South,244
40.73191132323174,-74.008769094944,Meatpacking/West Village West,158
40.752643,-73.974996,Midtown East,162
40.752149,-73.989539,Garment District,100
40.74275179648995,-73.9847157150507,Union Sq,234
40.7500727,-73.99839279,East Chelsea,68
40.778626,-73.95772,Upper East Side North,236
40.742685,-73.986713,Union Sq,234
40.750072,-73.998392,East Chelsea,68
40.757632,-73.969305,Sutton Place/Turtle Bay North,229
40.741776,-74.001497,East Chelsea,68
40.750073,-73.998393,East Chelsea,68
40.714275,-73.9899,Two Bridges/Seward Park,232
40.759345,-73.967597,Sutton Place/Turtle Bay North,229
40.714274,-73.9899,Two Bridges/Seward Park,232
40.759345,-73.967596,Sutton Place/Turtle Bay North,229
40.714504,-74.005627,TriBeCa/Civic Center,231
40.781411,-73.955959000000007,Upper East Side North,236
40.775655,-73.950686,Yorkville West,263
40.78141,-73.955959000000007,Upper East Side North,236
40.747659,-73.984907,Midtown South,164
40.722174,-73.983687,East Village,79
40.771404,-73.953517,Lenox Hill West,141
40.757632,-73.969306,Sutton Place/Turtle Bay North,229
40.771404,-73.953516,Lenox Hill West,141
40.735367,-73.987973,Gramercy,107
40.715337,-74.016583,Battery Park City,13
40.716021,-73.999743,Chinatown,45
40.778627,-73.957721,Upper East Side North,236
40.766638,-73.953483,Lenox Hill East,140
40.766638,-73.953482,Lenox Hill East,140
40.764718,-73.96222,Lenox Hill West,141
40.772461,-73.946821,Yorkville East,262
40.717227,-73.98802,Lower East Side,148
40.788665,-73.966801,Central Park,43
40.714066,-73.992939,Chinatown,45
40.765909,-73.976342,Central Park,43
40.765909,-73.976341,Central Park,43
40.714978,-74.013012,TriBeCa/Civic Center,231
40.792255,-73.952499,East Harlem South,75
40.793134,-73.977003,Upper West Side North,238
40.771496,-73.99046,Lincoln Square West,143
40.760659,-73.98042,Times Sq/Theatre District,230
40.762288,-73.983361,Times Sq/Theatre District,230
40.75971,-73.974023,Midtown Center,161
40.741739,-73.994155,Flatiron,90
40.788221,-73.970415,Upper West Side North,238
40.812056,-73.961255,Morningside Heights,166
40.799041,-73.966494,Manhattan Valley,151
40.761227,-73.96094,Lenox Hill West,141
40.727434,-73.99379,Greenwich Village South,114
40.814325,-73.959025,Morningside Heights,166
40.794165,-73.974124,Upper West Side North,238
40.765849,-73.986905,Clinton East,48
40.723627,-73.999496,SoHo,211
40.718939,-73.992662,Lower East Side,148
40.812056,-73.961254,Morningside Heights,166
40.755941,-74.002116,West Chelsea/Hudson Yards,246
40.819034,-73.956155999999993,Manhattanville,152
40.75757,-73.990985,Clinton East,48
40.756405,-73.990026,Garment District,100
40.780183,-73.977285,Upper West Side South,239
40.800836,-73.966449,Bloomingdale,24
40.760192,-73.991255,Clinton East,48
40.740057,-74.005274,West Village,249
40.708346,-74.017134,Battery Park City,13
40.796934,-73.964341,Manhattan Valley,151
40.708347,-74.017134,Battery Park City,13
40.730206,-73.991026,Greenwich Village North,113
40.743226,-73.974497,Kips Bay,137
40.798185,-73.96059,Manhattan Valley,151
40.732263,-73.998522,Greenwich Village North,113
40.707065,-74.007319,Financial District North,87
40.788221,-73.970416,Upper West Side North,238
40.754601,-73.971879,Midtown East,162
40.722992,-73.979954,Alphabet City,4
40.756603,-73.9979,West Chelsea/Hudson Yards,246
40.772838,-73.949892,Yorkville East,262
40.750977,-73.987654,Garment District,100
40.714739,-74.009106,TriBeCa/Civic Center,231
40.782536,-73.979085,Upper West Side South,239
40.754692,-73.997402,East Chelsea,68
40.763025,-73.972095,Midtown North,163
40.842842,-73.942125,Washington Heights South,244
40.779668,-73.98093,Lincoln Square West,143
40.731911,-74.008769,Meatpacking/West Village West,158
40.707178999999996,-74.008873,Financial District North,87
40.802556,-73.949078,Central Harlem,41
40.732241,-74.000264,Greenwich Village South,114
40.763414,-73.996674,Clinton West,50
40.763413,-73.996674,Clinton West,50
40.786794,-73.977112,Upper West Side South,239
40.757936,-73.979602,Midtown Center,161
40.719105,-73.999733,Little Italy/NoLiTa,144
40.790179,-73.972889,Upper West Side North,238
40.77516,-73.989187,Lincoln Square West,143
40.775159,-73.989186,Lincoln Square West,143
40.76066,-73.98042,Times Sq/Theatre District,230
40.750663,-74.001768,East Chelsea,68
40.725213,-73.977688,Alphabet City,4
40.772828,-73.966852,Central Park,43
40.757569,-73.990985,Clinton East,48
40.784145,-73.983625,Upper West Side South,239
40.784144,-73.983624,Upper West Side South,239
40.727102,-74.00297,Hudson Sq,125
40.721853,-74.007717,TriBeCa/Civic Center,231
40.743533,-74.003675,East Chelsea,68
40.763125,-73.965268,Lenox Hill West,141
40.747968,-73.996637,East Chelsea,68
40.793135,-73.977004,Upper West Side North,238
40.760957,-73.967244,Midtown East,162
40.760958,-73.967245,Midtown East,162
40.754557,-73.96593,Sutton Place/Turtle Bay North,229
40.737815,-73.999946,West Village,249
40.766953,-73.981693,Midtown North,163
40.784999,-73.972834,Upper West Side South,239
40.785,-73.972834,Upper West Side South,239
40.709559,-74.006536,Financial District North,87
40.729387,-73.977724,Stuy Town/Peter Cooper Village,224
40.763126,-73.965269,Lenox Hill West,141
40.754557,-73.965929,Sutton Place/Turtle Bay North,229
40.705309,-74.006125,Financial District North,87
40.70531,-74.006126,Financial District North,87
40.801307,-73.939817,East Harlem North,74
40.781721,-73.94594,Yorkville West,263
40.801486,-73.94425,East Harlem North,74
40.72769,-73.990993,East Village,79
40.729514,-73.990752,East Village,79
40.708588,-74.009354,Financial District North,87
40.797372,-73.970411,Manhattan Valley,151
40.740343,-73.989551,Union Sq,234
40.7174,-73.980166,Two Bridges/Seward Park,232
40.717399,-73.980165,Two Bridges/Seward Park,232
40.71269,-73.987763,Two Bridges/Seward Park,232
40.739355,-73.999317,Flatiron,90
40.775794,-73.976206,Central Park,43
40.777945,-73.946041,Yorkville East,262
40.732233,-73.9889,East Village,79
40.732232,-73.988899,East Village,79
40.785785,-73.957481,Central Park,43
40.729386,-73.977724,Stuy Town/Peter Cooper Village,224
40.730207,-73.991026,Greenwich Village North,113
40.796036,-73.961589,Manhattan Valley,151
40.792495,-73.96417,Manhattan Valley,151
40.762288,-73.983362,Times Sq/Theatre District,230
40.775186,-73.94446,Yorkville East,262
40.802117,-73.968181,Bloomingdale,24
40.775186,-73.944461,Yorkville East,262
40.75323,-73.970325,UN/Turtle Bay South,233
40.760094,-73.994618,Clinton East,48
40.732219,-73.981656,Stuy Town/Peter Cooper Village,224
40.732218,-73.981655,Stuy Town/Peter Cooper Village,224
40.757245,-73.978059,Midtown Center,161
40.790482,-73.95033,East Harlem South,75
40.729667,-73.98068,East Village,79
40.729667,-73.980679,East Village,79
40.794566,-73.936254,East Harlem North,74
40.764397,-73.973715,Midtown North,163
40.733812,-73.980544,Stuy Town/Peter Cooper Village,224
40.734546,-73.990741,Greenwich Village North,113
40.765005,-73.958185,Lenox Hill West,141
40.734545,-73.990741,Greenwich Village North,113
40.738274,-73.987519,Gramercy,107
40.751726,-73.987535,Garment District,100
40.737815,-73.999947,West Village,249
40.772796,-73.955778,Lenox Hill West,141
40.771497,-73.99046,Lincoln Square West,143
40.801487,-73.944251,East Harlem North,74
40.783501,-73.955327,Upper East Side North,236
40.789485,-73.952429,East Harlem South,75
40.716059,-73.991908,Lower East Side,148
40.783502,-73.955327,Upper East Side North,236
40.816959,-73.942295,Central Harlem North,42
40.772828,-73.966853,Central Park,43
40.759699,-73.978081,Midtown Center,161
40.716058,-73.991907,Lower East Side,148
40.81696,-73.942296,Central Harlem North,42
40.798186,-73.960591,Manhattan Valley,151
40.75828,-73.970694,Midtown East,162
40.739126,-73.979738,Kips Bay,137
40.715815,-73.994223,Lower East Side,148
40.758281,-73.970694,Midtown East,162
40.801306,-73.939816,East Harlem North,74
40.774925,-73.982665,Lincoln Square East,142
40.774925,-73.982666,Lincoln Square East,142
40.774667,-73.984705,Lincoln Square West,143
40.731437,-73.994903,Greenwich Village North,113
40.70255,-74.012723,Financial District South,88
40.742751,-73.984715,Union Sq,234
40.788664,-73.9668,Central Park,43
40.808624,-73.959621,Morningside Heights,166
40.717227,-73.988021,Lower East Side,148
40.799041,-73.966495,Manhattan Valley,151
40.808625,-73.959621,Morningside Heights,166
40.77246,-73.94682,Yorkville East,262
40.718502,-73.983298,Two Bridges/Seward Park,232
40.792495,-73.964171,Manhattan Valley,151
40.742909,-73.97706,Kips Bay,137
40.74174,-73.994156,Flatiron,90
40.731724,-74.006744,Meatpacking/West Village West,158
40.763604,-73.989179,Clinton East,48
40.747574,-73.978801,Murray Hill,170
40.747573,-73.9788,Murray Hill,170
40.722174,-73.983688,East Village,79
40.793296,-73.943208,East Harlem South,75
40.769157,-73.967034,Upper East Side South,237
40.736245,-73.984737,Gramercy,107
40.736245,-73.984738,Gramercy,107
40.745167,-73.98683,Midtown South,164
40.742684,-73.986713,Union Sq,234
40.758923,-73.962262,Sutton Place/Turtle Bay North,229
40.720195,-73.989978,Lower East Side,148
40.724055,-74.009659,TriBeCa/Civic Center,231
40.745712,-73.981948,Murray Hill,170
40.771129,-73.957722,Lenox Hill West,141
40.741443,-73.97536,Kips Bay,137
40.741444,-73.975361,Kips Bay,137
40.734011,-74.002938,West Village,249
40.752062,-73.981632,Murray Hill,170
40.725839,-74.007653,Hudson Sq,125
40.727714,-74.011296,Hudson Sq,125
40.727714,-74.011295,Hudson Sq,125
40.727791,-73.985649,East Village,79
40.725213,-73.977687,Alphabet City,4
40.729039,-73.994046,Greenwich Village North,113
40.775793,-73.976205,Central Park,43
40.752996,-73.987216,Garment District,100
40.733424,-74.008515,Meatpacking/West Village West,158
40.733423,-74.008514,Meatpacking/West Village West,158
40.766696,-73.990617,Clinton West,50
40.739126,-73.979737,Kips Bay,137
40.716021,-73.999744,Chinatown,45
40.741723,-73.978092,Kips Bay,137
40.72228,-73.976687,Alphabet City,4
40.728418,-73.987139,East Village,79
40.728419,-73.98714,East Village,79
40.726217,-73.983798,East Village,79
40.738046,-73.99643,Flatiron,90
40.738046,-73.996429,Flatiron,90
40.727103,-74.002971,Hudson Sq,125
40.727464,-73.979504,East Village,79
40.764397,-73.973714,Midtown North,163
40.744219,-73.971212,UN/Turtle Bay South,233
40.780628,-73.952166,Yorkville West,263
40.738274,-73.98752,Gramercy,107
40.720664,-73.985179,Lower East Side,148
40.720664,-73.98518,Lower East Side,148
40.795412,-73.944123,East Harlem South,75
40.743115,-73.982153,Murray Hill,170
40.776777,-73.95901,Upper East Side North,236
40.744449,-73.983035,Murray Hill,170
40.768762,-73.958407,Lenox Hill West,141
40.774779,-73.954274,Yorkville West,263
40.707064,-74.007318,Financial District North,87
40.713079,-73.998512,Chinatown,45
40.714979,-74.013012,TriBeCa/Civic Center,231
40.712199,-73.979481,Two Bridges/Seward Park,232
40.730473,-73.986723,East Village,79
40.769157,-73.967035,Upper East Side South,237
40.702551,-74.012723,Financial District South,88
40.708621,-74.007221,Financial District North,87
40.708621,-74.007222,Financial District North,87
40.732264,-73.998522,Greenwich Village North,113
40.742868,-73.989186,Union Sq,234
40.769155,-73.981918,Lincoln Square East,142
40.744876,-73.995299,Flatiron,90
40.757973,-73.966033,Sutton Place/Turtle Bay North,229
40.720196,-73.989978,Lower East Side,148
40.724055,-74.00966,TriBeCa/Civic Center,231
40.742752,-73.984716,Union Sq,234
40.760193,-73.991255,Clinton East,48
40.729515,-73.990753,East Village,79
40.714067,-73.992939,Chinatown,45
40.76133,-73.97982,Times Sq/Theatre District,230
40.718939,-73.992663,Lower East Side,148
40.79377,-73.971888,Upper West Side North,238
40.750585,-73.994684,East Chelsea,68
40.743227,-73.974498,Kips Bay,137
40.70956,-74.006536,Financial District North,87
40.772797,-73.955778,Lenox Hill West,141
40.743943,-73.97966,Murray Hill,170
40.733142,-73.975738,Stuy Town/Peter Cooper Village,224
40.72456,-73.995652,Little Italy/NoLiTa,144
40.767128,-73.962246,Lenox Hill West,141
40.708589,-74.009355,Financial District North,87
40.763605,-73.98918,Clinton East,48
40.703651,-74.011677,Financial District South,88
40.761329,-73.97982,Times Sq/Theatre District,230
40.703652,-74.011678,Financial District South,88
40.773142,-73.958561,Upper East Side North,236
40.732915,-74.007113,Meatpacking/West Village West,158
40.732916,-74.007114,Meatpacking/West Village West,158
40.759291,-73.988596,Clinton East,48
40.743534,-74.003676,East Chelsea,68
40.75038,-73.983389,Midtown South,164
40.720195,-74.0103,TriBeCa/Civic Center,231
40.719116,-74.006667,TriBeCa/Civic Center,231
40.719115,-74.006666,TriBeCa/Civic Center,231
40.735876,-73.98205,Gramercy,107
40.749499,-73.977292,Murray Hill,170
40.718709,-74.009,TriBeCa/Civic Center,231
40.749498,-73.977292,Murray Hill,170
40.723077,-73.985836,East Village,79
40.71871,-74.009001,TriBeCa/Civic Center,231
40.71625,-74.009106,TriBeCa/Civic Center,231
40.773406,-73.977825,Central Park,43
40.773407,-73.977825,Central Park,43
40.731539,-73.985302,East Village,79
40.780184,-73.977285,Upper West Side South,239
40.724308,-74.00473,Hudson Sq,125
40.721854,-74.007718,TriBeCa/Civic Center,231
40.743453,-74.00004,East Chelsea,68
40.735324,-73.998004,Greenwich Village North,113
40.763026,-73.972095,Midtown North,163
40.791956,-73.968087,Upper West Side North,238
40.737262,-73.99239,Union Sq,234
40.712732,-74.004607,TriBeCa/Civic Center,231
40.737261,-73.992389,Union Sq,234
40.722992,-73.979955,Alphabet City,4
40.796153,-73.947821,East Harlem South,75
40.705693,-74.016777,Battery Park City,13
40.7603,-73.998842,West Chelsea/Hudson Yards,246
40.755135,-73.98658,Garment District,100
40.734011,-74.002939,West Village,249
40.754145,-73.996088,East Chelsea,68
40.710762,-73.994003,Chinatown,45
40.72584,-74.007653,Hudson Sq,125
40.764719,-73.962221,Lenox Hill West,141
40.703553,-74.006702,Financial District North,87
40.703554,-74.006702,Financial District North,87
40.735353,-74.00483,West Village,249
40.735354,-74.004831,West Village,249
40.750019,-73.969053,UN/Turtle Bay South,233
40.763707,-73.985161,Clinton East,48
40.763707,-73.985162,Clinton East,48
40.720828,-73.977932,Alphabet City,4
40.717798,-73.993161,Lower East Side,148
40.738176,-73.977386,Kips Bay,137
40.762272,-73.987882,Clinton East,48
40.738177,-73.977387,Kips Bay,137
40.77573,-73.956753,Upper East Side North,236
40.77573,-73.956752,Upper East Side North,236
40.753231,-73.970325,UN/Turtle Bay South,233
40.766697,-73.990617,Clinton West,50
40.7462,-73.988557,Midtown South,164
40.746201,-73.988557,Midtown South,164
40.715816,-73.994224,Lower East Side,148
40.752069,-73.967844,UN/Turtle Bay South,233
40.752068,-73.967843,UN/Turtle Bay South,233
40.715338,-74.016584,Battery Park City,13
40.725065,-73.975158,Alphabet City,4
40.754601,-73.971878,Midtown East,162
40.78921,-73.943707,East Harlem South,75
40.725066,-73.975158,Alphabet City,4
40.786994,-73.941648,East Harlem South,75
40.797372,-73.970412,Manhattan Valley,151
40.739713,-73.994564,Union Sq,234
40.727407,-73.98142,East Village,79
40.782535,-73.979085,Upper West Side South,239
40.735367,-73.987974,Gramercy,107
40.803865,-73.95593,Central Harlem,41
40.754623,-73.995167,East Chelsea,68
40.757936,-73.979603,Midtown Center,161
40.713341,-74.009355,TriBeCa/Civic Center,231
40.775369,-73.948033,Yorkville East,262
40.745497,-74.001971,East Chelsea,68
40.792327,-73.9383,East Harlem North,74
40.713107,-73.994463,Chinatown,45
40.732241,-74.000263,Greenwich Village South,114
40.74147,-73.978221,Kips Bay,137
40.739355,-73.999318,Flatiron,90
40.765005,-73.958184,Lenox Hill West,141
40.774779,-73.954275,Yorkville West,263
40.727897,-74.005362,Hudson Sq,125
40.806758,-73.960708,Morningside Heights,166
40.802117,-73.96818,Bloomingdale,24
40.810285,-73.957364,Morningside Heights,166
40.798944,-73.944846,East Harlem North,74
40.742388,-73.997262,Flatiron,90
40.769942,-73.960607,Upper East Side South,237
40.776321,-73.964273,Central Park,43
40.742387,-73.997262,Flatiron,90
40.790483,-73.950331,East Harlem South,75
40.807831,-73.949373,Central Harlem,41
40.727408,-73.98142,East Village,79
40.794987,-73.933334,East Harlem North,74
40.778301,-73.948813,Yorkville West,263
40.771182,-73.964094,Upper East Side South,237
40.713079,-73.998511,Chinatown,45
40.810792,-73.943068,Central Harlem North,42
40.724537,-73.981854,East Village,79
40.715595,-73.987029,Two Bridges/Seward Park,232
40.742753,-74.007473,East Chelsea,68
40.7597,-73.978082,Midtown Center,161
40.722281,-73.976687,Alphabet City,4
40.793433,-73.94945,East Harlem South,75
40.791955,-73.968087,Upper West Side North,238
40.750199,-73.99093,Penn Station/Madison Sq West,186
40.739016,-74.002636999999993,West Village,249
40.755002,-73.980144,Midtown Center,161
40.796154,-73.947821,East Harlem South,75
40.756604,-73.997901,West Chelsea/Hudson Yards,246
40.776777,-73.959009,Upper East Side North,236
40.783963,-73.947167,Yorkville West,263
40.768009,-73.968453,Upper East Side South,237
40.714948,-74.002344,TriBeCa/Civic Center,231
40.77748,-73.982885,Lincoln Square West,143
40.742909,-73.977061,Kips Bay,137
40.762698,-73.993012,Clinton East,48
40.741724,-73.978093,Kips Bay,137
40.780577,-73.985624,Upper West Side South,239
40.745168,-73.986831,Midtown South,164
40.746919,-74.004518,East Chelsea,68
40.754623,-73.995168,East Chelsea,68
40.754691,-73.997401,East Chelsea,68
40.786795,-73.977112,Upper West Side South,239
40.760683,-73.984527,Times Sq/Theatre District,230
40.744876,-73.995298,Flatiron,90
40.742869,-73.989186,Union Sq,234
40.743349,-74.006817,East Chelsea,68
40.743116,-73.982154,Murray Hill,170
40.759711,-73.974023,Midtown Center,161
40.752165,-73.979921,Murray Hill,170
40.750224,-73.971214,UN/Turtle Bay South,233
40.726218,-73.983799,East Village,79
40.755003,-73.980144,Midtown Center,161
40.778566,-73.977549,Lincoln Square East,142
40.720828,-73.977931,Alphabet City,4
40.754145,-73.996089,East Chelsea,68
40.76674,-73.979068,Midtown North,163
40.720873,-73.980857,Alphabet City,4
40.757246,-73.978059,Midtown Center,161
40.778012,-73.954071,Yorkville West,263
40.724561,-73.995653,Little Italy/NoLiTa,144
40.758984,-73.993799,Clinton East,48
40.733143,-73.975739,Stuy Town/Peter Cooper Village,224
40.796037,-73.961589,Manhattan Valley,151
40.777507,-73.988885,Lincoln Square West,143
40.760301,-73.998842,West Chelsea/Hudson Yards,246
40.811432,-73.951877,Central Harlem North,42
40.736528,-74.00618,Meatpacking/West Village West,158
40.736529,-74.00618,Meatpacking/West Village West,158
40.785246,-73.976673,Upper West Side South,239
40.785247,-73.976673,Upper West Side South,239
40.743943,-73.979661,Murray Hill,170
40.75002,-73.969053,UN/Turtle Bay South,233
40.725028,-73.990696,East Village,79
40.725029,-73.990697,East Village,79
40.77748,-73.982886,Lincoln Square West,143
40.7502,-73.990931,Penn Station/Madison Sq West,186
40.739017,-74.002638,West Village,249
40.75412,-73.980251,Midtown Center,161
40.782454,-73.948919,Yorkville West,263
40.773142,-73.958562,Upper East Side North,236
40.752165,-73.979922,Murray Hill,170
40.715595,-73.98703,Two Bridges/Seward Park,232
40.782454,-73.94892,Yorkville West,263
40.714948,-74.002345,TriBeCa/Civic Center,231
40.714505,-74.005628,TriBeCa/Civic Center,231
40.768008,-73.968452,Upper East Side South,237
40.763505,-73.971092,Upper East Side South,237
40.778567,-73.97755,Lincoln Square East,142
40.794988,-73.933335,East Harlem North,74
40.722293,-73.991475,Lower East Side,148
40.759291,-73.988597,Clinton East,48
40.711174,-74.000165,Chinatown,45
40.711731,-73.99193,Two Bridges/Seward Park,232
40.769943,-73.960607,Upper East Side South,237
40.722437,-74.005664,Hudson Sq,125
40.763908,-73.947721,Roosevelt Island,202
40.755942,-74.002116,West Chelsea/Hudson Yards,246
40.796935,-73.964341,Manhattan Valley,151
40.750664,-74.001768,East Chelsea,68
40.7211,-73.991925,Lower East Side,148
40.76344,-73.982681,Times Sq/Theatre District,230
40.72917,-73.998102,Greenwich Village South,114
40.7678,-73.96592,Upper East Side South,237
40.703366,-74.007867,Financial District North,87
40.703367,-74.007868,Financial District North,87
40.81,-73.95515,Morningside Heights,166
40.720874,-73.980858,Alphabet City,4
40.735877,-73.98205,Gramercy,107
40.750223,-73.971214,UN/Turtle Bay South,233
40.804555,-73.939686,East Harlem North,74
40.717488,-74.010455,TriBeCa/Civic Center,231
40.780628,-73.952167,Yorkville West,263
40.713342,-74.009355,TriBeCa/Civic Center,231
40.717487,-74.010455,TriBeCa/Civic Center,231
40.720195,-74.010301,TriBeCa/Civic Center,231
40.752554,-73.972826,UN/Turtle Bay South,233
40.814326,-73.959026,Morningside Heights,166
40.758924,-73.962262,Sutton Place/Turtle Bay North,229
40.786995,-73.941648,East Harlem South,75
40.771129,-73.957723,Lenox Hill West,141
40.760875,-74.002777,West Chelsea/Hudson Yards,246
40.736196,-74.008592,Meatpacking/West Village West,158
40.705692,-74.016776,Battery Park City,13
40.760875,-74.002776,West Chelsea/Hudson Yards,246
40.765265,-73.981923,Midtown North,163
40.730473,-73.986724,East Village,79
40.775369,-73.948034,Yorkville East,262
40.768762,-73.958408,Lenox Hill West,141
40.771638,-73.982614,Lincoln Square East,142
40.718502,-73.983299,Two Bridges/Seward Park,232
40.801193,-73.950073,Central Harlem,41
40.776321,-73.964274,Central Park,43
40.780578,-73.985624,Upper West Side South,239
40.722438,-74.005664,Hudson Sq,125
40.802535,-73.953242,Central Harlem,41
40.762699,-73.993012,Clinton East,48
40.711174,-73.996826,Chinatown,45
40.798785,-73.9523,Central Harlem,41
40.798786,-73.9523,Central Harlem,41
40.743349,-74.006818,East Chelsea,68
40.721101,-73.991925,Lower East Side,148
40.723355,-73.988649,East Village,79
40.763441,-73.982681,Times Sq/Theatre District,230
40.799756,-73.962112,Bloomingdale,24
40.778967,-73.973747,Central Park,43
40.740259,-73.984092,Gramercy,107
40.81,-73.955151,Morningside Heights,166
40.740258,-73.984092,Gramercy,107
40.710762,-73.994004,Chinatown,45
40.71625,-74.009105,TriBeCa/Civic Center,231
40.754121,-73.980252,Midtown Center,161
40.753702,-73.958652,Roosevelt Island,202
40.767272,-73.993928,Clinton West,50
40.790305,-73.947557,East Harlem South,75
40.771639,-73.982614,Lincoln Square East,142
40.767272,-73.993929,Clinton West,50
40.809495,-73.947764,Central Harlem,41
40.807832,-73.949373,Central Harlem,41
40.811432,-73.951878,Central Harlem North,42
40.712733,-74.004607,TriBeCa/Civic Center,231
40.736197,-74.008592,Meatpacking/West Village West,158
40.804556,-73.939686,East Harlem North,74
40.750585,-73.994685,East Chelsea,68
40.742754,-74.007474,East Chelsea,68
40.800672,-73.9349,East Harlem North,74
40.766741,-73.979069,Midtown North,163
40.758985,-73.9938,Clinton East,48
40.74692,-74.004519,East Chelsea,68
40.71474,-74.009106,TriBeCa/Civic Center,231
40.774667,-73.984706,Lincoln Square West,143
40.802557,-73.949078,Central Harlem,41
40.797477,-73.931184,East Harlem North,74
40.797477,-73.931185,East Harlem North,74
40.793434,-73.94945,East Harlem South,75
40.799139,-73.938915,East Harlem North,74
40.711463,-74.005524,Seaport,209
40.793297,-73.943208,East Harlem South,75
40.771183,-73.964094,Upper East Side South,237
40.71926,-73.98178,Two Bridges/Seward Park,232
40.783964,-73.947167,Yorkville West,263
40.75038,-73.98339,Midtown South,164
40.710323,-74.004322,Seaport,209
40.778968,-73.973747,Central Park,43
40.803865,-73.955931,Central Harlem,41
40.755136,-73.98658,Garment District,100
40.777507,-73.988886,Lincoln Square West,143
40.812551,-73.949228,Central Harlem North,42
40.810285,-73.957365,Morningside Heights,166
40.767801,-73.965921,Upper East Side South,237
40.802926,-73.9379,East Harlem North,74
40.809495,-73.947765,Central Harlem,41
40.729538,-73.984267,East Village,79
40.773763,-73.962221,Upper East Side South,237
40.704633,-74.013617,World Trade Center,261
40.773763,-73.96222,Upper East Side South,237
40.757147,-73.972078,Midtown East,162
40.757148,-73.972078,Midtown East,162
40.714851,-74.011223,TriBeCa/Civic Center,231
40.714852,-74.011223,TriBeCa/Civic Center,231
40.751183,-73.971386999999993,UN/Turtle Bay South,233
40.768974,-73.954823,Lenox Hill East,140
40.719392,-74.002472,TriBeCa/Civic Center,231
40.768973,-73.954822,Lenox Hill East,140
40.784903,-73.950503,Upper East Side North,236
40.712912,-74.010202,TriBeCa/Civic Center,231
40.751184,-73.971386999999993,UN/Turtle Bay South,233
40.778131,-73.960693,Upper East Side North,236
40.778131,-73.960694,Upper East Side North,236
40.7217,-74.002381,SoHo,211
40.717821,-73.976289,Two Bridges/Seward Park,232
40.719261,-73.98178,Two Bridges/Seward Park,232
40.801194,-73.950074,Central Harlem,41
40.711464,-74.005524,Seaport,209
40.763909,-73.947721,Roosevelt Island,202
40.787721,-73.947283,East Harlem South,75
40.723356,-73.98865,East Village,79
40.814394,-73.953247,Manhattanville,152
40.727897,-74.005363,Hudson Sq,125
40.789211,-73.943708,East Harlem South,75
40.799757,-73.962113,Bloomingdale,24
40.713107,-73.994464,Chinatown,45
40.715118,-73.98417,Two Bridges/Seward Park,232
40.798945,-73.944846,East Harlem North,74
40.790305,-73.947558,East Harlem South,75
40.710323,-74.004323,Seaport,209
40.715119,-73.984171,Two Bridges/Seward Park,232
